1.57675;6.5752;0.779413
1.63501;1.9309;0.41649
1.56868;1.94275;0.373345
1.57369;1.92247;0.301703
1.8796;1.90962;0.355992
1.52473;1.92844;1.02725
1.54273;1.94494;0.508629
1.55168;1.93055;0.212524
1.55964;1.92051;0.380281
1.51524;1.91924;0.631974
1.55737;1.91942;0.286498
1.55644;1.91379;0.621179
1.56821;1.9267;0.166818
1.55728;1.9283;0.182885
1.77818;1.90798;0.451388
1.53975;1.93787;0.186626
1.57029;1.9252;0.207075
1.55011;1.94098;0.582951
1.56227;1.92802;0.193998
1.57248;1.9207;0.463254
1.56644;1.91687;0.512834
1.57348;1.92752;0.418805
1.55637;1.91961;0.223428
1.56945;1.92682;0.398574
1.52408;1.9321;0.907185
1.76124;1.90313;0.336797
1.73326;1.90926;0.396459
1.75766;1.89969;0.408817
1.53744;1.91965;0.155668
1.5191;1.91603;0.260198
1.54222;1.93421;0.192324
1.55219;1.92051;0.205646
1.56604;1.92382;0.492656
1.56899;1.92062;0.507451
1.57121;1.942;0.475624
1.78497;1.90691;0.238056
1.54644;1.97018;0.444525
1.57238;1.92318;0.239847
1.58546;1.92546;0.181642
1.58026;1.91648;0.204371
1.57134;1.90992;0.192174
1.67921;1.91066;0.269634
1.71;1.91087;0.237226
1.73649;1.89843;0.250574
1.38437;1.90632;0.195286
3.67603;1.90817;0.354092
3.67435;1.91027;1.00349
1.92103;1.9146;0.232409
1.78709;1.89615;0.280982
1.79349;1.90322;0.182158
1.78275;1.91059;0.184591
1.78788;1.90488;0.225625
1.79044;1.90066;0.218282
1.79036;1.91352;0.209733
1.78094;1.90383;0.196393
1.78768;1.91471;0.223659
1.78078;1.90459;0.237359
1.7755;1.90389;0.284163
1.78808;1.90192;0.266856
1.79305;1.8995;0.230984
1.77425;1.90654;0.205181
1.77684;1.89486;0.245624
1.79239;1.90723;0.22964
1.77906;1.90354;0.176908
1.7729;1.89509;0.221724
1.71691;1.90322;0.373217
1.72023;1.9034;0.285336
1.72971;1.90717;0.280555
1.55269;1.92128;0.443734
1.5858;1.92361;0.349915
1.54668;1.95558;0.269853
1.56107;1.93937;0.189893
1.5586;1.91533;0.160744
1.55797;1.92377;0.193169
1.57397;1.93268;0.257472
1.57746;1.91805;0.516114
1.57446;1.91878;0.317916
1.57605;1.93674;0.235219
1.58265;1.92246;0.238803
1.55169;1.93173;0.271338
1.57119;1.95466;0.25475
1.99207;1.92519;0.354609
1.9259;1.90807;0.160956
1.95347;1.9192;0.398042
1.97466;1.90295;0.147756
1.93378;1.89676;0.283043
1.95131;1.90091;0.192955
1.9386;1.8951;0.323434
1.95238;1.88899;0.152251
1.93512;1.90448;0.782994
1.97442;1.94302;0.192575
1.93537;1.9048;0.174236
1.96638;1.9043;0.511283
1.9706;1.90165;0.470806
1.96039;1.90927;0.188929
2.03132;1.91322;0.365104
1.94481;1.90124;0.260432
1.93666;1.89111;0.175658
1.93338;1.90676;0.191909
1.91849;1.90609;0.143832
1.56006;1.91836;0.527042
1.58297;1.92033;0.24361
1.55584;1.93135;0.360147
1.58648;1.93061;0.235146
1.77317;1.89754;0.261335
1.79532;1.90152;0.234343
1.79102;1.90812;0.251186
1.77631;1.90492;0.190572
1.7849;1.90033;0.21711
1.79105;1.9034;0.14712
1.77968;1.90281;0.368214
1.79805;1.90695;0.348014
1.80294;1.89209;0.394723
1.78158;1.89942;0.203903
1.77664;1.90668;0.197245
1.79138;1.8982;0.205959
1.78801;1.89875;0.161841
1.77274;1.90904;0.221976
1.79001;1.90203;0.269631
1.81318;1.89907;0.147904
1.77988;1.90277;0.198431
1.77962;1.90219;0.212819
1.78048;1.904;0.163808
1.77841;1.90279;0.163421
1.76873;1.89875;0.168803
1.76235;1.89969;0.442005
1.78869;1.89777;0.333855
1.76597;1.9069;0.308902
1.78886;1.89667;0.24635
1.79438;1.90572;0.258256
1.79676;1.90114;0.520046
1.78995;1.91342;0.529923
1.78563;1.90009;0.451828
1.78493;1.90626;0.205573
1.78983;1.90298;0.241459
1.79841;1.90506;0.336018
1.78326;1.89966;0.233236
1.77038;1.90782;0.348002
1.77977;1.90943;0.683437
1.79693;1.93328;0.310347
1.79112;1.89304;0.722816
1.81628;1.90421;0.506718
1.76502;1.90877;0.378887
1.77665;1.90402;0.447314
1.7788;1.89868;0.353936
1.77688;1.90242;0.231258
1.76263;1.90199;0.428617
1.79624;1.9011;0.429235
1.78499;1.90238;0.414463
1.78466;1.89834;0.345063
1.79207;1.90837;0.316929
1.79246;1.89853;0.142422
1.77282;1.89655;0.135843
1.75209;1.89458;0.13779
1.75019;1.90856;0.136751
1.75313;1.89313;0.240026
1.77531;1.89408;0.137555
1.76025;1.90056;0.222494
1.77101;1.90506;0.236196
1.77302;1.90836;0.180241
1.76583;1.90577;0.533415
1.79664;1.89865;0.824265
1.79178;1.91182;0.241987
1.79766;1.907;0.463289
1.77142;1.91046;0.48027
1.7817;1.90559;0.33174
1.77636;1.90086;0.308343
1.76944;1.90753;0.293849
1.76834;1.9112;0.199368
1.76187;1.90912;0.175477
1.77465;1.90937;0.204471
1.76511;1.91009;0.200506
1.76215;1.90657;0.600255
1.80482;1.90051;0.510842
1.77982;1.90639;0.530432
1.78049;1.90124;0.177342
1.77751;1.90441;0.584965
1.77569;1.91865;0.666834
1.78568;1.90632;0.664352
1.79276;1.90594;0.561496
1.77299;1.91428;0.283414
1.77049;1.90708;0.247168
1.77742;1.91085;0.298469
1.79428;1.90494;0.246078
1.78286;1.9067;0.38301
1.78996;1.93065;0.217306
1.76301;1.90503;0.265433
1.74576;1.90774;0.238812
1.75861;1.89776;0.222485
1.78811;1.90277;0.188219
1.76503;1.90779;0.220005
1.75695;1.89458;0.223577
1.77012;1.90407;0.204039
1.7626;1.89819;0.204009
1.77176;1.89799;0.269082
1.78897;1.90298;0.168541
1.76318;1.90082;0.17197
1.74683;1.89794;0.150696
1.75721;1.91692;0.314039
1.76254;1.90694;0.451405
1.7855;1.89529;0.464792
1.78496;1.90812;0.602434
1.78434;1.90131;0.541114
1.79439;1.90958;0.323721
1.76436;1.9044;0.139043
1.75828;1.89993;0.143398
1.76139;1.9116;0.14305
1.75829;1.89997;0.145365
1.75977;1.89785;0.165993
1.76702;1.90955;0.157275
1.77155;1.89895;0.166932
1.77613;1.90173;0.145688
1.7542;1.90411;0.150237
1.76727;1.90397;0.158409
1.76314;1.90509;0.235235
1.79607;1.90479;0.159805
1.76292;1.909;0.859571
1.80585;1.90165;0.782997
1.80474;1.90697;0.938733
1.79066;1.90779;0.329385
1.76722;1.90636;0.223139
1.75129;1.90164;0.233761
1.76814;1.90944;0.210143
1.78418;1.90472;0.238615
1.77219;1.90188;0.422684
1.78842;1.89858;0.255325
1.77335;1.90743;0.219802
1.78167;1.89881;0.528297
1.78636;1.89818;0.699247
1.79427;1.8976;0.759548
1.77777;1.89724;0.614476
1.77341;1.90375;0.549142
1.77686;1.91061;0.575951
1.76341;1.90794;0.543401
1.77075;1.90547;0.62406
1.77464;1.90094;0.695142
1.79632;1.9052;0.518975
1.78034;1.91194;0.433788
1.78806;1.90464;0.462839
1.77556;1.89661;0.486551
1.78538;1.90272;0.144354
1.75629;1.90125;0.307176
1.7669;1.90977;0.421003
1.77532;1.90006;0.588862
1.78671;1.90813;0.495319
1.79618;1.90599;0.457593
1.77859;1.9052;0.41321
1.80138;1.90205;0.321007
1.78058;1.90371;0.315667
1.78276;1.89532;0.338719
1.77559;1.91237;0.399662
1.7847;1.9006;0.16048
1.77006;1.90143;0.423138
1.76637;1.90043;0.515653
1.78983;1.91337;0.418405
1.76826;1.9081;0.190394
1.78424;1.90345;0.550738
1.77397;1.90241;0.396355
1.77933;1.90865;0.590422
1.78305;1.91043;0.21973
1.77895;1.90186;0.207191
1.76742;1.90053;0.550714
1.77799;1.9092;0.23648
1.77776;1.89919;0.394566
1.78271;1.90717;0.58455
1.79955;1.90261;0.506974
1.78577;1.90389;0.323416
1.78343;1.90485;0.295668
1.78305;1.89798;0.234182
1.77684;1.9049;0.185435
1.75223;1.89628;0.153591
1.74044;1.89573;0.351543
1.76972;1.9005;0.540989
1.80008;1.90518;0.177084
1.77131;1.91084;0.379047
1.57746;1.93594;0.306867
1.56187;1.92512;0.230469
1.50558;1.91805;0.374756
1.58182;1.92448;0.180804
1.55946;1.95523;0.419662
1.5934;1.92598;0.186237
1.7859;1.89721;0.202531
1.56209;1.94595;0.355614
1.58098;1.90924;0.677182
1.80372;1.91202;0.15684
1.57005;1.91439;0.61014
4.25031;1.92318;0.155871
1.71045;1.90766;0.134505
1.6684;1.88858;0.23654
1.56265;1.92716;0.182227
4.24826;1.91043;0.168929
1.71034;1.89997;0.253686
1.46913;1.92287;0.146704
1.69522;1.9023;0.136119
1.43368;1.92837;0.295719
1.68762;1.898;0.219333
1.6822;1.89607;0.196191
1.6775;1.90585;0.395045
1.47077;1.91726;0.179123
1.50215;1.91761;0.154015
1.45975;1.92765;0.171527
1.68801;1.90071;0.200384
4.21441;1.93799;0.16846
1.84085;1.89605;0.23524
1.8081;1.89779;0.184717
1.83684;1.89373;0.225947
1.79404;1.90233;0.206379
1.77015;1.904;0.170411
1.78652;1.88841;0.430533
1.78215;1.89809;0.402176
1.8243;1.9043;0.211582
1.79122;1.89428;0.333446
1.7954;1.89519;0.405412
1.79626;1.90116;0.264763
1.77902;1.90405;0.170616
1.79707;1.88993;0.159515
1.75554;1.90138;0.36046
1.79123;1.90185;0.462637
1.73463;1.90717;0.188579
1.81744;1.89979;0.208299
1.76836;1.91124;0.321513
1.79951;1.90456;0.179915
1.77304;1.91614;0.166704
1.78306;1.90063;0.283107
1.77793;1.8977;0.223231
1.78438;1.89737;0.207917
1.77981;1.90107;0.174087
1.76439;1.94736;0.156261
1.78271;1.89658;0.163433
1.77916;1.90882;0.242245
1.78724;1.90108;0.29865
1.79056;1.89749;0.212286
1.79313;1.8974;0.233193
1.79372;1.90665;0.182743
1.78053;1.9021;0.339635
1.79893;1.89393;0.184383
1.78459;1.89603;0.733276
1.81051;1.91448;0.462887
1.81244;1.90143;0.554269
1.80788;1.90046;0.375812
1.80069;1.90639;0.15819
1.77898;1.89714;0.673202
1.84598;1.90202;0.255304
1.80503;1.90313;0.224967
1.78781;1.89885;0.256737
1.78398;1.90672;0.34616
1.79744;1.89916;0.344136
1.79861;1.90381;0.598612
1.99377;1.90088;0.293032
1.97229;1.89921;0.334763
1.98424;1.89201;0.393407
1.96796;1.90298;0.521639
1.97429;1.90153;0.829114
1.81156;1.90872;0.436195
1.78044;1.9089;0.522628
1.78517;1.90679;0.37017
1.76891;1.8998;0.267882
1.77097;1.92602;0.453038
1.76807;1.90471;0.267207
1.75496;1.89738;0.231695
1.76145;1.90447;0.161836
1.69244;1.90229;0.214208
1.70416;1.91138;0.236285
1.69806;1.90095;0.174717
1.68443;1.89345;0.266254
1.69963;1.90273;0.245114
1.75976;1.90941;0.146724
1.76003;1.90431;0.142759
1.75496;1.89566;0.138734
1.74925;1.90642;0.352754
1.78523;1.90732;0.145033
1.80587;1.89527;0.155147
1.77488;1.89842;0.322388
1.77321;1.91424;0.188092
1.75952;1.9157;0.236858
1.7753;1.90108;0.246556
1.77675;1.90469;0.165583
1.70225;1.91007;0.269095
1.69406;1.91324;0.313899
1.71297;1.89993;0.202849
1.77952;1.90347;0.228688
1.77839;1.89825;0.199266
1.77086;1.90782;0.194279
1.78355;1.90652;0.150562
1.75565;1.90725;0.270736
1.77697;1.91353;0.204653
1.76827;1.90835;0.169863
1.76844;1.89949;0.750359
1.81305;1.906;0.392333
1.79005;1.90753;0.400064
1.77094;1.91287;0.144158
1.74894;1.90594;0.590207
1.77893;1.89083;0.326296
1.7654;1.89712;0.504748
1.77494;1.91289;0.434676
1.77205;1.90248;0.347236
1.77239;1.90813;0.37433
1.77503;1.90679;0.545858
1.78337;1.90391;0.408567
1.77959;1.89509;0.31125
1.77986;1.90257;0.245867
1.77725;1.90249;0.138228
1.76531;1.90683;0.730655
1.80771;1.90346;0.208801
1.7821;1.90271;0.270429
1.76562;1.90163;0.292964
1.78119;1.90226;0.383724
1.78104;1.89608;0.217899
1.55633;1.92353;0.183419
1.56066;1.92086;0.150626
1.53917;1.92526;0.142376
1.56239;1.9236;0.197426
1.56506;1.91999;0.168731
1.57696;1.92259;0.332231
1.56101;1.92814;0.225494
1.54368;1.91996;0.159721
1.55906;1.91135;0.227965
1.55161;1.92958;0.202946
1.54783;1.93161;0.236184
1.54647;1.91319;0.147016
1.54845;1.91311;0.161283
1.54941;1.92311;0.175144
1.53682;1.92441;0.179736
1.55399;1.92016;0.167323
1.54221;1.92159;0.210744
1.53477;1.93048;0.193876
1.54679;1.92474;0.232058
1.55201;1.92802;0.167473
1.54753;1.9197;0.243323
1.57321;1.92209;0.335679
1.57398;1.92684;0.334128
1.5669;1.92559;0.216743
1.56696;1.92939;0.178318
1.41421;1.91935;0.157516
1.41128;1.90944;0.221349
1.40352;1.94494;0.153671
1.39793;1.93589;0.1771
1.3966;1.90957;0.189162
1.49105;1.9161;0.165731
1.51389;1.91125;0.165736
1.50895;1.91715;0.167978
5.31956;1.90515;0.200092
5.12458;1.91303;0.15586
5.07268;1.91203;0.168196
5.05897;1.90268;0.149163
5.09733;1.90758;0.382328
5.13384;1.91122;0.18841
5.12861;1.90707;0.255508
5.06185;1.94031;0.165131
5.06437;1.91247;0.175573
5.10134;1.91515;0.284735
5.05918;1.91399;0.326035
5.06024;1.90888;0.159486
5.1158;1.90925;0.236124
5.06891;1.91759;0.160805
5.09313;1.91041;0.144427
5.11837;1.90325;0.198181
5.0992;1.91282;0.195206
5.08683;1.90513;0.475541
5.10112;1.91252;0.162546
5.07304;1.9056;0.14249
5.06578;1.90931;0.146339
5.13451;1.90883;0.2723
5.06165;1.90182;0.187742
1.55421;1.91885;0.214079
1.51498;1.92557;0.380605
1.57377;1.9501;0.176939
1.50501;1.95374;0.190919
1.53164;1.92216;0.243056
1.52472;1.92412;0.1483
1.53119;1.92854;0.250138
1.50433;1.93423;0.250312
1.50916;1.91545;0.221358
1.51283;1.92276;0.236469
1.50227;1.92947;0.263077
1.51287;1.92186;0.281016
1.51902;1.92762;0.152592
1.50956;1.92385;0.181228
1.50592;1.92828;0.214045
1.49258;1.9569;0.211361
1.52899;1.91864;0.188347
