1.7984;6.24591;0.899221
1.65227;1.68732;0.466654
1.58411;1.69685;0.50282
1.61191;1.69199;0.323376
1.89214;1.68075;0.603955
1.5831;1.74186;1.2944
1.61014;1.69195;0.562615
1.62194;1.68961;0.286453
1.60516;1.69345;0.485679
1.56809;1.69193;0.922601
1.60946;1.6874;0.338229
1.5917;1.70465;0.948122
1.60813;1.6938;0.174811
1.59037;1.69664;0.237525
1.79798;1.68159;0.664423
1.5858;1.68348;0.168732
1.59107;1.69239;0.24574
1.59078;1.7032;0.768571
1.59517;1.68898;0.189649
1.56926;1.68262;0.624152
1.57911;1.69203;0.662334
1.63626;1.68295;0.502199
1.59303;1.68274;0.275053
1.60053;1.69126;0.467991
1.60605;1.71741;1.07472
1.77658;1.6725;0.503865
1.78747;1.6744;0.562019
1.78296;1.67675;0.609065
1.58227;1.69176;0.167276
1.56014;1.68961;0.320279
1.60739;1.69116;0.192461
1.59925;1.69106;0.231147
1.60539;1.69554;0.652137
1.59387;1.73459;0.740844
1.65438;1.69042;0.623866
1.81686;1.67108;0.343121
1.59456;1.69429;0.390634
1.61309;1.69345;0.275605
1.60737;1.69676;0.211989
1.59471;1.70199;0.229162
1.60654;1.69025;0.199146
1.72245;1.67747;0.263895
1.75716;1.6805;0.233751
1.80178;1.67768;0.224671
1.40575;1.68775;0.225452
3.75782;1.68292;0.454511
3.77168;1.68828;1.08966
1.93673;1.70538;0.263874
1.81165;1.67904;0.257645
1.8206;1.67446;0.199722
1.80084;1.67792;0.191528
1.79245;1.68066;0.223248
1.80613;1.67471;0.183804
1.7935;1.67728;0.207855
1.79317;1.67226;0.20011
1.8019;1.67343;0.217488
1.81641;1.66526;0.267183
1.81875;1.67642;0.291329
1.80288;1.68354;0.296527
1.80301;1.67817;0.257989
1.79784;1.67732;0.165338
1.7968;1.66749;0.260745
1.80816;1.67352;0.249878
1.80533;1.67413;0.182892
1.80504;1.67478;0.200309
1.7411;1.67589;0.397741
1.75271;1.67504;0.320723
1.74609;1.67332;0.303691
1.59445;1.68935;0.577604
1.60248;1.68629;0.39291
1.6163;1.68835;0.324998
1.62037;1.68407;0.213047
1.59894;1.72771;0.171901
1.59258;1.69438;0.224836
1.64845;1.6888;0.323617
1.64731;1.69674;0.502526
1.60107;1.69314;0.405728
1.61324;1.69303;0.245668
1.61062;1.69319;0.319893
1.60536;1.69627;0.299761
1.58072;1.68652;0.3516
2.03448;1.68037;0.465447
1.97921;1.67681;0.196028
2.01396;1.67513;0.421755
2.00488;1.68943;0.154307
1.99041;1.67519;0.390693
1.99891;1.65882;0.273991
1.99096;1.67899;0.385494
2.01307;1.6719;0.15119
1.97016;1.67555;0.819721
1.99703;1.67563;0.217162
1.99137;1.6685;0.19274
1.97547;1.67088;0.715178
2.00288;1.6697;0.647087
1.99272;1.67343;0.21907
